CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,CountryMode,CustomerTenureDays,AverageBasket,Cluster,segment_name
12574,316,1,218.45,2011-01-28 09:20:00,2011-01-28 09:20:00,France,316,218.45,1,Achats anciens à faible montant
12575,457,2,622.8199999999999,2010-07-01 09:15:00,2010-09-08 13:09:00,France,527,311.40999999999997,4,Achats anciens
12576,36,8,2142.72,2010-07-01 13:46:00,2011-11-04 10:11:00,Poland,526,267.84,2,Actifs à montant élevé
12577,35,8,1617.1,2009-12-03 19:31:00,2011-11-04 13:24:00,France,736,202.1375,2,Actifs à montant élevé
12578,21,4,4642.45,2010-09-22 11:19:00,2011-11-18 13:30:00,Italy,444,1160.6125,2,Actifs à montant élevé
12579,78,1,440.42,2011-09-22 17:15:00,2011-09-22 17:15:00,France,78,440.42,3,Achats récents occasionnels
12580,247,2,1052.9,2010-05-12 11:45:00,2011-04-07 10:24:00,Germany,577,526.45,4,Achats anciens
12581,40,1,197.71,2011-10-31 08:56:00,2011-10-31 08:56:00,Germany,40,197.71,3,Achats récents occasionnels
12582,239,4,1980.4,2010-05-11 09:55:00,2011-04-15 08:45:00,Finland,578,495.1,4,Achats anciens
12583,3,27,14447.44,2009-12-06 11:57:00,2011-12-07 08:07:00,France,734,535.0903703703704,0,Champions
12584,4,9,2338.15,2011-03-04 15:15:00,2011-12-06 09:35:00,Italy,280,259.7944444444445,2,Actifs à montant élevé
12585,234,2,2040.1,2010-12-23 12:58:00,2011-04-19 13:39:00,Germany,351,1020.05,4,Achats anciens
12586,17,4,2062.67,2009-12-16 13:15:00,2011-11-22 16:24:00,Italy,723,515.6675,2,Actifs à montant élevé
12587,8,1,144.0,2011-12-02 12:47:00,2011-12-02 12:47:00,Finland,8,144.0,3,Achats récents occasionnels
12588,39,4,958.78,2010-04-21 12:22:00,2011-10-31 15:01:00,Finland,598,239.695,3,Achats récents occasionnels
12589,29,8,4695.66,2010-01-19 12:26:00,2011-11-11 10:19:00,France,690,586.9575,2,Actifs à montant élevé
12590,211,2,9864.26,2011-05-12 14:46:00,2011-05-12 14:52:00,Germany,211,4932.13,4,Achats anciens
12591,317,3,1338.95,2010-10-27 10:42:00,2011-01-26 14:35:00,Italy,409,446.31666666666666,4,Achats anciens
12592,92,5,2582.66,2010-07-08 14:06:00,2011-09-08 15:04:00,Germany,519,516.5319999999999,2,Actifs à montant élevé
12593,109,3,418.09999999999997,2011-05-05 09:29:00,2011-08-23 12:43:00,France,219,139.36666666666665,4,Achats anciens
12594,38,15,5090.110000000001,2010-03-03 13:51:00,2011-11-02 12:20:00,Italy,646,339.3406666666667,2,Actifs à montant élevé
12595,505,1,299.02,2010-07-23 09:10:00,2010-07-23 09:10:00,Germany,505,299.02,1,Achats anciens à faible montant
12596,51,2,618.27,2011-04-11 13:22:00,2011-10-19 13:02:00,Spain,242,309.135,3,Achats récents occasionnels
12597,19,4,3811.22,2011-03-16 14:00:00,2011-11-20 13:33:00,Spain,268,952.805,2,Actifs à montant élevé
12598,10,11,4534.09,2010-03-01 09:58:00,2011-11-30 12:18:00,France,649,412.19,0,Champions
12599,29,13,2296.72,2010-05-11 10:42:00,2011-11-10 13:34:00,France,578,176.67076923076922,2,Actifs à montant élevé
12600,29,21,5043.92,2009-12-07 13:37:00,2011-11-11 10:29:00,Germany,732,240.18666666666667,0,Champions
12601,190,6,681.26,2010-10-31 10:57:00,2011-06-03 10:17:00,Germany,405,113.54333333333334,4,Achats anciens
12602,59,1,153.12,2011-10-12 11:22:00,2011-10-12 11:22:00,France,59,153.12,1,Achats anciens à faible montant
12603,22,1,739.1999999999999,2011-11-18 10:42:00,2011-11-18 10:42:00,Germany,22,739.1999999999999,3,Achats récents occasionnels
12604,79,2,254.18,2011-03-23 12:06:00,2011-09-21 14:08:00,France,262,127.09,3,Achats récents occasionnels
12605,376,4,1232.95,2010-09-07 14:21:00,2010-11-28 14:18:00,Germany,458,308.2375,4,Achats anciens
12606,682,1,21.0,2010-01-26 16:23:00,2010-01-26 16:23:00,Spain,682,21.0,1,Achats anciens à faible montant
12607,60,1,1579.51,2011-10-10 16:06:00,2011-10-10 16:06:00,USA,60,1579.51,3,Achats récents occasionnels
12608,405,1,415.79,2010-10-31 10:49:00,2010-10-31 10:49:00,United Kingdom,405,415.79,1,Achats anciens à faible montant
12609,78,9,3435.86,2009-12-20 13:30:00,2011-09-22 16:34:00,Germany,719,381.76222222222225,2,Actifs à montant élevé
12610,23,5,2099.54,2011-08-05 13:52:00,2011-11-17 09:34:00,Italy,126,419.908,2,Actifs à montant élevé
12611,52,1,1193.32,2011-10-18 13:12:00,2011-10-18 13:12:00,Italy,52,1193.32,3,Achats récents occasionnels
12612,74,1,704.0400000000001,2011-09-26 15:35:00,2011-09-26 15:35:00,Germany,74,704.0400000000001,3,Achats récents occasionnels
12613,57,10,6817.37,2009-12-14 13:10:00,2011-10-13 14:59:00,Germany,725,681.737,2,Actifs à montant élevé
12614,278,1,315.6,2011-03-07 10:22:00,2011-03-07 10:22:00,Germany,278,315.6,1,Achats anciens à faible montant
12615,2,8,5740.98,2010-03-18 14:09:00,2011-12-07 15:02:00,France,631,717.6225,0,Champions
12616,95,3,1131.1,2010-11-16 11:38:00,2011-09-05 15:17:00,France,389,377.0333333333333,4,Achats anciens
12617,29,1,352.98,2011-11-10 14:39:00,2011-11-10 14:39:00,France,29,352.98,3,Achats récents occasionnels
12618,22,1,177.31,2011-11-18 11:10:00,2011-11-18 11:10:00,Italy,22,177.31,3,Achats récents occasionnels
12619,16,10,3781.38,2010-05-28 12:52:00,2011-11-23 14:52:00,Germany,560,378.13800000000003,2,Actifs à montant élevé
12620,15,3,1339.41,2011-05-19 12:10:00,2011-11-25 10:20:00,France,205,446.47,3,Achats récents occasionnels
12621,2,35,24775.81,2010-02-09 12:01:00,2011-12-08 11:25:00,Germany,669,707.8802857142857,0,Champions
12622,232,1,180.1,2011-04-21 16:39:00,2011-04-21 16:39:00,Germany,232,180.1,1,Achats anciens à faible montant
12623,276,7,3747.84,2010-01-12 11:45:00,2011-03-08 13:50:00,Germany,697,535.4057142857143,4,Achats anciens
12624,106,2,641.13,2011-06-15 12:34:00,2011-08-25 15:04:00,France,178,320.565,4,Achats anciens
12625,212,4,5164.88,2010-04-22 11:33:00,2011-05-12 09:54:00,Germany,597,1291.22,4,Achats anciens
12626,23,9,6620.48,2011-01-17 11:01:00,2011-11-16 16:06:00,Germany,327,735.6088888888888,2,Actifs à montant élevé
12627,11,7,4478.53,2011-07-22 13:59:00,2011-11-29 12:07:00,Germany,140,639.79,2,Actifs à montant élevé
12628,4,3,786.46,2011-10-06 09:28:00,2011-12-05 13:15:00,Germany,65,262.15333333333336,3,Achats récents occasionnels
12629,386,2,1558.22,2010-10-12 16:40:00,2010-11-19 09:18:00,Sweden,423,779.11,4,Achats anciens
12630,10,2,1270.88,2011-10-27 10:41:00,2011-11-30 10:48:00,Finland,44,635.44,3,Achats récents occasionnels
12631,57,6,3481.57,2010-01-15 14:50:00,2011-10-13 13:53:00,Finland,693,580.2616666666667,2,Actifs à montant élevé
12632,521,2,804.88,2010-05-24 09:07:00,2010-07-07 09:39:00,Germany,565,402.44,4,Achats anciens
12633,59,7,5678.16,2010-07-02 11:44:00,2011-10-12 11:40:00,Germany,526,811.1657142857142,2,Actifs à montant élevé
12634,536,2,490.0,2010-06-09 15:41:00,2010-06-22 10:05:00,USA,548,245.0,1,Achats anciens à faible montant
12635,90,4,2930.41,2010-09-09 10:50:00,2011-09-11 11:04:00,Germany,457,732.6025,2,Actifs à montant élevé
12636,739,1,141.0,2009-12-01 09:55:00,2009-12-01 09:55:00,USA,739,141.0,1,Achats anciens à faible montant
12637,67,12,8283.81,2010-06-14 13:36:00,2011-10-03 13:46:00,France,543,690.3175,2,Actifs à montant élevé
12638,33,2,921.49,2010-03-10 10:30:00,2011-11-06 13:11:00,Sweden,640,460.745,3,Achats récents occasionnels
12639,239,3,1312.37,2010-03-22 09:05:00,2011-04-15 12:48:00,Sweden,628,437.45666666666665,4,Achats anciens
12640,24,3,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,France,82,391.52666666666664,3,Achats récents occasionnels
12641,115,1,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,Sweden,115,185.9,1,Achats anciens à faible montant
12642,25,3,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,Germany,108,337.75333333333333,3,Achats récents occasionnels
12643,128,12,8304.82,2010-04-07 14:16:00,2011-08-03 12:56:00,France,611,692.0683333333333,2,Actifs à montant élevé
12644,130,4,1918.49,2010-01-14 13:02:00,2011-08-02 10:33:00,Germany,694,479.6225,4,Achats anciens
12645,34,8,3539.3,2010-02-09 10:49:00,2011-11-06 12:38:00,Germany,669,442.4125,2,Actifs à montant élevé
12646,5,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,USA,49,673.485,3,Achats récents occasionnels
12647,22,36,17924.35,2010-01-13 15:06:00,2011-11-17 12:56:00,Germany,695,497.89861111111105,0,Champions
12648,155,4,1112.0,2010-01-07 18:38:00,2011-07-08 11:55:00,Germany,701,278.0,4,Achats anciens
12649,107,8,2294.65,2010-01-12 17:24:00,2011-08-24 14:41:00,Germany,696,286.83125,2,Actifs à montant élevé
12650,3,1,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,France,3,314.44,3,Achats récents occasionnels
12651,335,4,377.75,2010-08-31 15:21:00,2011-01-09 12:46:00,France,465,94.4375,4,Achats anciens
12652,331,2,1017.03,2010-10-01 15:16:00,2011-01-12 15:00:00,France,434,508.515,4,Achats anciens
12653,149,3,4160.83,2010-07-01 09:56:00,2011-07-14 10:41:00,Israel,527,1386.9433333333334,4,Achats anciens
12654,11,5,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,Germany,295,120.396,3,Achats récents occasionnels
12655,424,1,261.35,2010-10-12 09:17:00,2010-10-12 09:17:00,France,424,261.35,1,Achats anciens à faible montant
12656,17,8,6407.83,2010-05-26 09:00:00,2011-11-22 13:42:00,France,563,800.97875,2,Actifs à montant élevé
12657,11,4,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,France,79,410.795,3,Achats récents occasionnels
12658,19,1,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,Germany,19,686.05,3,Achats récents occasionnels
12659,30,1,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,France,30,91.68,3,Achats récents occasionnels
12660,11,1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,France,11,245.1,3,Achats récents occasionnels
12661,436,1,162.0,2010-09-29 16:46:00,2010-09-29 16:46:00,Sweden,436,162.0,1,Achats anciens à faible montant
12662,1,20,6988.02,2010-04-01 09:50:00,2011-12-09 11:59:00,Germany,618,349.401,0,Champions
12663,625,2,239.4,2010-02-09 14:28:00,2010-03-25 09:40:00,Germany,668,119.7,1,Achats anciens à faible montant
12664,8,11,6070.04,2009-12-13 10:28:00,2011-12-01 17:07:00,Finland,727,551.8218181818182,0,Champions
12665,325,3,313.6,2010-02-08 15:11:00,2011-01-19 08:34:00,Germany,669,104.53333333333335,1,Achats anciens à faible montant
12666,394,1,1248.42,2010-11-10 16:40:00,2010-11-10 16:40:00,Israel,394,1248.42,4,Achats anciens
12667,58,1,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,Finland,58,620.13,3,Achats récents occasionnels
12668,12,10,11383.03,2010-01-31 15:45:00,2011-11-28 10:56:00,Germany,677,1138.303,0,Champions
12669,151,3,2744.0299999999997,2011-03-28 10:15:00,2011-07-12 09:54:00,France,257,914.6766666666666,4,Achats anciens
12670,10,7,3760.29,2010-02-11 10:13:00,2011-11-29 15:23:00,France,667,537.1842857142857,2,Actifs à montant élevé
12671,606,1,2622.481,2010-04-12 16:30:00,2010-04-12 16:30:00,Germany,606,2622.481,4,Achats anciens
12672,330,2,437.05,2010-04-23 09:57:00,2011-01-14 09:20:00,France,596,218.525,1,Achats anciens à faible montant
12673,5,3,1230.02,2010-11-03 10:46:00,2011-12-04 13:55:00,Germany,402,410.00666666666666,3,Achats récents occasionnels
12674,39,4,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,France,208,492.65,2,Actifs à montant élevé
12675,554,2,957.25,2010-05-10 16:44:00,2010-06-04 09:49:00,Italy,578,478.625,4,Achats anciens
12676,25,11,2843.09,2010-08-13 13:29:00,2011-11-15 12:25:00,Sweden,483,258.4627272727273,2,Actifs à montant élevé
12677,555,2,395.1,2010-02-11 13:55:00,2010-06-02 14:30:00,France,666,197.55,1,Achats anciens à faible montant
12678,42,21,34281.18,2010-01-07 16:46:00,2011-10-28 13:04:00,France,701,1632.4371428571428,0,Champions
12679,59,4,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,France,284,278.255,3,Achats récents occasionnels
12680,1,4,880.81,2011-08-18 15:44:00,2011-12-09 12:50:00,France,113,220.2025,3,Achats récents occasionnels
12681,15,45,30868.28,2009-12-13 13:31:00,2011-11-25 11:33:00,France,726,685.9617777777778,0,Champions
12682,4,52,24025.51,2009-12-01 09:28:00,2011-12-06 10:00:00,France,739,462.02903846153845,0,Champions
12683,4,21,12696.78,2009-12-13 15:01:00,2011-12-05 16:31:00,France,726,604.6085714285715,0,Champions
12684,8,7,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,France,213,326.23285714285714,2,Actifs à montant élevé
12685,28,6,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,France,94,477.18,2,Actifs à montant élevé
12686,372,1,178.28,2010-12-03 09:51:00,2010-12-03 09:51:00,France,372,178.28,1,Achats anciens à faible montant
12687,481,2,2138.91,2010-08-16 12:10:00,2010-08-16 12:12:00,Sweden,481,1069.455,4,Achats anciens
12688,114,1,4873.8099999999995,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,114,4873.8099999999995,4,Achats anciens
12689,26,2,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,France,128,623.805,3,Achats récents occasionnels
12690,206,1,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,France,206,389.01,1,Achats anciens à faible montant
12691,28,7,1170.4,2010-10-15 12:00:00,2011-11-11 16:49:00,France,421,167.20000000000002,2,Actifs à montant élevé
12692,637,1,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,France,637,110.95,1,Achats anciens à faible montant
12693,127,7,1703.02,2010-07-05 13:56:00,2011-08-04 17:51:00,Germany,522,243.28857142857143,2,Actifs à montant élevé
12694,70,3,1843.35,2010-10-14 19:39:00,2011-09-30 13:06:00,France,421,614.4499999999999,4,Achats anciens
12695,7,7,1407.1200000000001,2010-02-12 13:22:00,2011-12-02 13:22:00,France,665,201.0171428571429,2,Actifs à montant élevé
12696,435,2,851.91,2010-07-19 10:02:00,2010-10-01 10:43:00,Finland,509,425.955,4,Achats anciens
12697,29,3,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,Sweden,169,319.19666666666666,3,Achats récents occasionnels
12698,590,1,339.75,2010-04-28 15:51:00,2010-04-28 15:51:00,Germany,590,339.75,1,Achats anciens à faible montant
12699,418,1,638.11,2010-10-18 12:07:00,2010-10-18 12:07:00,Germany,418,638.11,1,Achats anciens à faible montant
12700,8,4,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,France,215,1234.9975,2,Actifs à montant élevé
12701,80,6,2446.41,2010-03-16 13:23:00,2011-09-21 10:47:00,Germany,633,407.73499999999996,2,Actifs à montant élevé
12702,20,1,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,20,219.0,3,Achats récents occasionnels
12703,71,4,1006.53,2010-01-24 12:05:00,2011-09-29 17:52:00,Germany,685,251.6325,4,Achats anciens
12704,7,8,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland,170,292.605,2,Actifs à montant élevé
12705,15,14,11762.1,2010-06-24 09:51:00,2011-11-24 13:17:00,Germany,534,840.15,0,Champions
12707,292,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,France,292,603.42,1,Achats anciens à faible montant
12708,30,18,5314.1,2009-12-18 10:25:00,2011-11-10 09:52:00,Germany,722,295.2277777777778,0,Champions
12709,15,34,30814.46,2009-12-09 13:49:00,2011-11-24 15:38:00,Germany,730,906.3076470588235,0,Champions
12710,97,3,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,201,383.00666666666666,4,Achats anciens
12711,612,2,1339.05,2010-02-01 11:30:00,2010-04-07 11:59:00,Germany,677,669.525,4,Achats anciens
12712,29,21,7193.66,2009-12-09 10:46:00,2011-11-11 08:19:00,Germany,731,342.5552380952381,0,Champions
12713,1,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,1,848.55,3,Achats récents occasionnels
12714,9,12,14093.71,2009-12-04 10:00:00,2011-11-30 15:43:00,France,736,1174.4758333333332,0,Champions
12715,106,1,343.36,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,106,343.36,1,Achats anciens à faible montant
12716,4,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,France,133,526.745,3,Achats récents occasionnels
12717,151,3,1308.91,2010-04-28 14:34:00,2011-07-11 14:47:00,Greece,590,436.30333333333334,4,Achats anciens
12718,71,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,France,71,238.25,1,Achats anciens à faible montant
12719,5,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,France,65,322.475,3,Achats récents occasionnels
12720,3,30,8260.67,2010-07-21 09:46:00,2011-12-07 08:03:00,Germany,507,275.35566666666665,0,Champions
12721,32,8,4013.08,2010-08-25 11:07:00,2011-11-08 12:13:00,France,472,501.635,2,Actifs à montant élevé
12722,85,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,France,151,249.4075,4,Achats anciens
12723,4,5,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,France,65,145.014,3,Achats récents occasionnels
12724,5,7,2317.52,2010-06-22 14:00:00,2011-12-04 16:02:00,France,535,331.07428571428574,2,Actifs à montant élevé
12725,371,4,2694.56,2010-05-04 13:59:00,2010-12-03 15:45:00,Italy,584,673.64,4,Achats anciens
12726,28,11,4014.6,2010-03-25 16:25:00,2011-11-11 13:35:00,France,624,364.96363636363634,2,Actifs à montant élevé
12727,11,10,5679.53,2010-02-23 09:54:00,2011-11-29 11:46:00,France,655,567.953,2,Actifs à montant élevé
12728,71,5,1070.17,2010-11-21 11:34:00,2011-09-29 15:31:00,France,384,214.03400000000002,4,Achats anciens
12729,114,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,France,114,453.01,1,Achats anciens à faible montant
12730,522,1,829.25,2010-07-06 12:19:00,2010-07-06 12:19:00,Germany,522,829.25,1,Achats anciens à faible montant
12731,24,17,25775.71,2010-03-02 09:23:00,2011-11-16 11:59:00,France,648,1516.2182352941177,0,Champions
12732,180,1,236.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,France,180,236.26000000000002,1,Achats anciens à faible montant
12733,234,4,2424.87,2010-01-19 13:23:00,2011-04-19 16:19:00,USA,689,606.2175,4,Achats anciens
12734,353,3,639.65,2010-11-12 13:26:00,2010-12-22 12:47:00,France,392,213.21666666666667,4,Achats anciens
12735,315,2,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,France,337,389.78499999999997,4,Achats anciens
12736,333,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,France,333,234.0,1,Achats anciens à faible montant
12737,499,2,3710.5,2010-07-29 12:27:00,2010-07-29 12:29:00,France,499,1855.25,4,Achats anciens
12738,372,1,310.7,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,372,310.7,1,Achats anciens à faible montant
12739,78,4,2726.73,2010-11-10 14:27:00,2011-09-22 13:00:00,United Arab Emirates,394,681.6825,2,Actifs à montant élevé
12740,64,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,France,64,427.6,3,Achats récents occasionnels
12741,529,2,406.07,2010-06-24 16:24:00,2010-06-28 14:36:00,USA,533,203.035,1,Achats anciens à faible montant
12742,626,1,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,United Arab Emirates,626,1201.52,4,Achats anciens
12743,134,2,540.13,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,134,270.065,4,Achats anciens
12744,52,11,25317.06,2010-04-27 16:19:00,2011-10-19 11:18:00,Singapore,591,2301.550909090909,0,Champions
12745,487,3,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,United Kingdom,682,308.46999999999997,4,Achats anciens
12746,541,1,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,United Kingdom,541,254.55,1,Achats anciens à faible montant
12747,2,26,9257.039999999999,2009-12-07 13:23:00,2011-12-07 14:34:00,United Kingdom,732,356.03999999999996,0,Champions
12748,1,336,55511.09,2009-12-04 17:31:00,2011-12-09 12:20:00,United Kingdom,735,165.21157738095238,0,Champions
12749,4,9,6897.36,2010-07-06 15:05:00,2011-12-06 09:56:00,United Kingdom,521,766.3733333333333,0,Champions
12750,129,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,129,275.88,1,Achats anciens à faible montant
12751,445,1,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,Brazil,445,268.27,1,Achats anciens à faible montant
12752,81,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,81,4366.78,4,Achats anciens
12753,23,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan,363,3571.565,2,Actifs à montant élevé
12754,236,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,309,1003.5799999999999,4,Achats anciens
12755,281,11,9030.66,2010-01-15 11:57:00,2011-03-04 12:42:00,Japan,694,820.9690909090909,2,Actifs à montant élevé
12756,87,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,87,112.07999999999998,1,Achats anciens à faible montant
12757,16,13,7834.650000000001,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,211,602.6653846153847,0,Champions
12758,117,7,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,Portugal,738,1414.7485714285715,2,Actifs à montant élevé
12759,52,8,5020.74,2009-12-04 10:47:00,2011-10-18 14:49:00,Netherlands,736,627.5925,2,Actifs à montant élevé
12760,456,1,347.8,2010-09-10 08:50:00,2010-09-10 08:50:00,Netherlands,456,347.8,1,Achats anciens à faible montant
12761,458,2,782.95,2010-09-01 10:47:00,2010-09-08 12:17:00,Netherlands,465,391.475,4,Achats anciens
12762,8,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,25,949.26,3,Achats récents occasionnels
12763,138,2,814.16,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,369,407.08,4,Achats anciens
